date_range_start,date_range_end,placekey,sg_wp__parent_placekey,sg_wp__location_name,sg_wp__street_address,sg_wp__city,sg_wp__region,sg_wp__postal_code,sg_wp__iso_country_code,sg_wp__safegraph_brand_ids,sg_wp__brands,sg_wp__date_range_start,sg_wp__date_range_end,sg_wp__raw_visit_counts,sg_wp__raw_visitor_counts,sg_wp__visits_by_day,sg_wp__visits_by_each_hour,sg_wp__poi_cbg,sg_wp__visitor_home_cbgs,sg_wp__visitor_home_aggregation,sg_wp__visitor_daytime_cbgs,sg_wp__visitor_country_of_origin,sg_wp__distance_from_home,sg_wp__median_dwell,sg_wp__bucketed_dwell_times,sg_wp__related_same_day_brand,sg_wp__related_same_week_brand,sg_wp__device_type,sg_wp__normalized_visits_by_state_scaling,sg_wp__normalized_visits_by_total_visits,sg_wp__normalized_visits_by_total_visitors,sg_wp__normalized_visits_by_region_naics_visits,sg_wp__normalized_visits_by_region_naics_visitors,sg_c__parent_placekey,sg_c__location_name,sg_c__safegraph_brand_ids,sg_c__brands,sg_c__top_category,sg_c__sub_category,sg_c__naics_code,sg_c__latitude,sg_c__longitude,sg_c__street_address,sg_c__city,sg_c__region,sg_c__postal_code,sg_c__iso_country_code,sg_c__phone_number,sg_c__open_hours,sg_c__category_tags,sg_c__opened_on,sg_c__closed_on,sg_c__tracking_closed_since,sg_c__geometry_type
2020-02-03,2020-02-10,222-222@8gg-r3n-jy9,,Advance Auto Parts,2900 Gentry Memorial Hwy,Pickens,SC,29671,US,SG_BRAND_f6690ed6fac1b97d75d2ea16f2eb0e6d,Advance Auto Parts,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,46,30,"[7,3,8,3,11,3,11]","[0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,1,0,0,3,0,0,0,0]",450770105022,"{""450770103002"":5,""450770102002"":4,""450770102001"":4,""450450029042"":4,""450770101001"":4,""450770108033"":4,""450770105021"":4,""450770103003"":4,""450770109023"":4}","{""45077010200"":6,""45077010502"":6,""45077010700"":4,""45077010402"":4,""45077010401"":4,""45077010902"":4,""45077010403"":4,""45077010803"":4}","{""450450002001"":5,""450770105022"":4,""450770105021"":4,""450770104011"":4,""450830232022"":4,""450770107001"":4}","{""US"":24}",8706.0,11.0,"{""<5"":2,""5-10"":19,""11-20"":6,""21-60"":2,""61-120"":4,""121-240"":4,"">240"":9}","{""Walmart"":19,""HotSpot"":5,""Chick-fil-A"":5,""Hardee's"":5,""Ingles Markets"":5,""Waffle House"":5,""CVS"":5,""Bojangles'"":5,""Shell Oil"":5,""Dodge"":2,""Chrysler"":2,""Stop-A-Minit"":2,""Life Care Services"":2,""T.J. Maxx"":2,""Dollar General"":2,""Crown Trophy"":2,""Kohl's"":2,""Wells Fargo"":2,""Walgreens"":2,""Jeep"":2}","{""Walmart"":43,""Ingles Markets"":27,""Bojangles'"":23,""McDonald's"":20,""Chick-fil-A"":13,""Hardee's"":13,""Sam's Club"":13,""Dollar General"":10,""HotSpot"":10,""Zaxby's"":10,""CVS"":10,""LongHorn Steakhouse"":10,""Spinx"":10,""Planet Fitness"":7,""Stop-A-Minit"":7,""Simon mall"":7,""Palmetto Moon"":7,""Staples"":7,""Waffle House"":7,""Shell Oil"":7}","{""android"":14,""ios"":12}",,,,,,,Advance Auto Parts,SG_BRAND_f6690ed6fac1b97d75d2ea16f2eb0e6d,Advance Auto Parts,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310.0,34.874767,-82.696201,2900 Gentry Memorial Hwy,Pickens,SC,29671.0,US,18648783318.0,"{ ""Mon"": [[""7:30"", ""21:00""]], ""Tue"": [[""7:30"", ""21:00""]], ""Wed"": [[""7:30"", ""21:00""]], ""Thu"": [[""7:30"", ""21:00""]], ""Fri"": [[""7:30"", ""21:00""]], ""Sat"": [[""7:30"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }",,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,224-222@8gg-r3b-2x5,,Tony's Restaurant,700 W Main St,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,76,63,"[10,17,6,9,11,11,12]","[0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,2,0,1,1,0,0,0,0]",450770104024,"{""450770110021"":7,""450770102002"":6,""450770104031"":6,""450770107003"":5,""450770104024"":4,""450770110022"":4,""450770104023"":4,""450770105022"":4,""450770103001"":4,""450770101002"":4,""450770106012"":4,""450770104022"":4,""450770101001"":4,""450770105021"":4,""450499202005"":4,""450770103002"":4}","{""45077010402"":13,""45077010200"":10,""45077010700"":5,""45077010100"":4,""45077010403"":4,""45077010300"":4,""45077011002"":4,""45077010502"":4}","{""450770102002"":9,""450770104024"":6,""450770105021"":4,""450770107003"":4,""450770103001"":4,""450730302001"":4,""450770110022"":4,""450770104022"":4,""450770105022"":4}","{""US"":59}",6156.0,34.0,"{""<5"":1,""5-10"":10,""11-20"":8,""21-60"":48,""61-120"":3,""121-240"":2,"">240"":4}","{""Walmart"":13,""Ingles Markets"":8,""McDonald's"":7,""HotSpot"":4,""Chick-fil-A"":3,""CVS"":3,""AutoZone"":3,""Marathon"":3,""Little Caesars"":1,""Anytime Fitness"":1,""Chipotle Mexican Grill"":1,""Cook Out"":1,""Stop-A-Minit"":1,""Domino's Pizza"":1,""Taco Bell"":1,""Dollar General"":1,""Wendy's"":1,""Stage Stores"":1,""CrossFit"":1,""O'Reilly Auto Parts"":1}","{""Walmart"":32,""McDonald's"":29,""Ingles Markets"":24,""CVS"":14,""Stop-A-Minit"":13,""Dollar General"":11,""Wendy's"":11,""Zaxby's"":11,""Burger King"":11,""Cook Out"":10,""QuikTrip"":10,""Chick-fil-A"":10,""Hardee's"":10,""Spinx"":10,""Hobby Lobby Stores"":8,""Walgreens"":8,""Bojangles'"":8,""Dollar Tree"":8,""Simon mall"":6,""HotSpot"":6}","{""android"":24,""ios"":37}",,,,,,,Tony's Restaurant,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511.0,34.881552,-82.716752,700 W Main St,Pickens,SC,29671.0,US,18648782600.0,,Italian Food,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,224-222@8gg-r3b-t35,,Communication Service Center,120 Shady Grove Rd,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,2,2,"[1,0,1,0,0,0,0]","[0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104024,"{""450770102002"":6}",{},{},{},,5.5,"{""<5"":1,""5-10"":1,""11-20"":0,""21-60"":0,""61-120"":0,""121-240"":0,"">240"":0}",{},{},"{""android"":0,""ios"":0}",,,,,,,Communication Service Center,,,Electronics and Appliance Stores,Electronics Stores,443142.0,34.879237,-82.725993,120 Shady Grove Rd,Pickens,SC,29671.0,US,18649469527.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3f-2ff,,CrossFit,205 Woodrow St,Pickens,SC,29671,US,SG_BRAND_ae6abf1aa02c01cfe560b9315db66b07,CrossFit,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,41,31,"[0,5,14,4,3,0,15]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,0,0,0]",450770105022,"{""450770110011"":7,""450450022015"":5,""450770102002"":4,""450770105021"":4,""450770103001"":4}","{""45077011001"":5,""45077010300"":4,""45077010501"":4,""45077010502"":4,""45077010401"":4,""45077011002"":4,""45077010200"":4,""45077011003"":4}","{""450770105011"":4,""450770105021"":4,""450070105001"":4,""450770110011"":4,""450770110032"":4}","{""US"":27}",8499.0,38.0,"{""<5"":0,""5-10"":4,""11-20"":6,""21-60"":20,""61-120"":11,""121-240"":0,"">240"":0}","{""Walmart"":11,""McDonald's"":9,""Sonic"":6,""Stop-A-Minit"":6,""Taco Bell"":6,""Academy Sports + Outdoors"":6,""Chick-fil-A"":6,""Marshalls"":6,""YMCA"":6,""Belk"":3,""Planet Fitness"":3,""Goodwill Industries"":3,""Dollar General"":3,""Prisma Health"":3,""QuikTrip"":3,""Zaxby's"":3,""Big Lots Stores"":3,""Ingles Markets"":3,""Kia Motors"":3,""Bojangles'"":3}","{""Walmart"":32,""Ingles Markets"":29,""Spinx"":23,""Chick-fil-A"":19,""McDonald's"":16,""Taco Bell"":13,""Academy Sports + Outdoors"":13,""QuikTrip"":13,""Lowe's"":10,""Burger King"":10,""Shell Oil"":10,""Dollar Tree"":10,""Belk"":6,""Stop-A-Minit"":6,""PetSmart"":6,""Dollar General"":6,""Wendy's"":6,""HotSpot"":6,""Kohl's"":6,""Zaxby's"":6}","{""android"":13,""ios"":15}",,,,,,,CrossFit,SG_BRAND_ae6abf1aa02c01cfe560b9315db66b07,CrossFit,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940.0,34.887582,-82.695325,205 Woodrow St,Pickens,SC,29671.0,US,18646162672.0,,,,,,POLYGON
2020-02-03,2020-02-10,zzy-222@8gg-r3h-p9z,,Dollar General,121 Shady Grove Rd,Pickens,SC,29671,US,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,Dollar General,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,9,9,"[2,2,3,0,0,0,2]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0]",450770104023,"{""450730309021"":4}","{""45077010402"":4,""45077010601"":4,""45077010501"":4}","{""450770105011"":4}","{""US"":7}",7972.0,5.0,"{""<5"":4,""5-10"":4,""11-20"":0,""21-60"":1,""61-120"":0,""121-240"":0,"">240"":0}","{""McDonald's"":22,""Walmart"":11,""BP"":11,""Wendy's"":11,""Zaxby's"":11,""YMCA"":11,""Shell Oil"":11,""Arby's"":11}","{""Walmart"":56,""McDonald's"":56,""Shell Oil"":44,""BP"":33,""Stop-A-Minit"":22,""Popeyes Louisiana Kitchen"":22,""Wendy's"":22,""Zaxby's"":22,""Hardee's"":22,""Burger King"":22,""J.Crew"":11,""Simon mall"":11,""Kilwins"":11,""Harbor Freight Tools"":11,""Murphy USA"":11,""Ruby Tuesday"":11,""PetSmart"":11,""Monterrey Mexican Restaurant"":11,""Huddle House"":11,""HotSpot"":11}","{""android"":4,""ios"":6}",,,,,,,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,Dollar General,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319.0,34.878683,-82.726178,121 Shady Grove Rd,Pickens,SC,29671.0,US,18643978090.0,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }",,2021-05-17,,2020-05-11,POLYGON
2020-02-03,2020-02-10,222-222@8gg-r3b-6ff,,Southern Apalachian Outdoors,506 W Main St,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,2,2,"[1,0,0,0,1,0,0]","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",450770104023,"{""450770108011"":5}",{},{},{},,7.5,"{""<5"":0,""5-10"":2,""11-20"":0,""21-60"":0,""61-120"":0,""121-240"":0,"">240"":0}",{},{},"{""android"":4,""ios"":0}",,,,,,,Southern Apalachian Outdoors,,,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,451110.0,34.881801,-82.715694,506 W Main St,Pickens,SC,29671.0,US,18645072195.0,"{ ""Mon"": [[""0:00"", ""18:00""]], ""Tue"": [], ""Wed"": [[""0:00"", ""18:00""]], ""Thu"": [[""0:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [] }",,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3b-dy9,,The Fit Factory,126 W Main St,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,44,28,"[13,4,8,4,7,6,2]","[0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0]",450770104023,"{""450770104023"":5,""450770106011"":4,""450770110031"":4,""450770112041"":4,""450770110022"":4,""450770101002"":4}","{""45077010402"":6,""45077010401"":5,""45077011002"":4,""45077010300"":4,""45077010601"":4,""45077010100"":4,""45077010502"":4}","{""450770103001"":4,""450070101022"":4,""450770104023"":4,""450770101002"":4,""450770105022"":4}","{""US"":24}",8618.0,36.5,"{""<5"":1,""5-10"":6,""11-20"":3,""21-60"":22,""61-120"":9,""121-240"":2,"">240"":1}","{""Ingles Markets"":20,""Walmart"":17,""Bojangles'"":9,""O'Reilly Auto Parts"":6,""Pizza Inn"":6,""CVS"":6,""Burkes Outlet"":3,""Stop-A-Minit"":3,""Lowe's"":3,""The Home Depot"":3,""Wendy's"":3,""Prisma Health"":3,""HotSpot"":3,""76"":3,""Chick-fil-A"":3,""Zaxby's"":3,""United States Postal Service (USPS)"":3,""McDonald's"":3,""Texas Roadhouse"":3,""MyEyeDr."":3}","{""Walmart"":68,""Ingles Markets"":32,""McDonald's"":25,""Spinx"":21,""Stop-A-Minit"":18,""CVS"":18,""Bojangles'"":18,""Dollar General"":14,""Wendy's"":14,""Pizza Inn"":14,""AutoZone"":14,""Goodwill Industries"":11,""Hobby Lobby Stores"":11,""Ace Hardware"":11,""O'Reilly Auto Parts"":11,""Zaxby's"":11,""Shell Oil"":11,""Planet Fitness"":7,""The Home Depot"":7,""7-Eleven"":7}","{""android"":13,""ios"":16}",,,,,,,The Fit Factory,,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,713940.0,34.883384,-82.709791,126 W Main St,Pickens,SC,29671.0,US,18648842332.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,222-222@8gg-r3f-syv,,Bee Well Honey Natural Market,205 Hampton Ave,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,19,19,"[3,5,1,1,5,2,2]","[0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0]",450770105022,"{""450770105021"":5,""450770102002"":4,""450770104012"":4,""450070101021"":4}","{""45077010200"":4,""45077010403"":4,""45077010902"":4,""45077010601"":4,""45077010401"":4,""45045003008"":4}","{""450770104022"":4,""420034610001"":4,""450770104012"":4,""450070101021"":4,""450770103001"":4,""450770105022"":4}","{""US"":18}",6452.0,10.0,"{""<5"":0,""5-10"":11,""11-20"":6,""21-60"":2,""61-120"":0,""121-240"":0,"">240"":0}","{""Walmart"":32,""Ace Hardware"":11,""Domino's Pizza"":5,""Taco Bell"":5,""Popeyes Louisiana Kitchen"":5,""GNC (General Nutrition Centers)"":5,""Dollar General"":5,""Starbucks"":5,""Wendy's"":5,""The Vitamin Shoppe"":5,""Jason's Deli"":5,""Ford Motor Company"":5,""United Way"":5,""Boot Barn"":5,""QuikTrip"":5,""Applebee's"":5,""Wells Fargo"":5,""Lincoln"":5,""rue21"":5,""Zaxby's"":5}","{""Walmart"":63,""Ingles Markets"":37,""Domino's Pizza"":26,""Starbucks"":21,""Wendy's"":21,""PetSmart"":16,""Dollar General"":16,""Chick-fil-A"":16,""Zaxby's"":16,""AutoZone"":16,""Stop-A-Minit"":11,""Ace Hardware"":11,""QuikTrip"":11,""Applebee's"":11,""rue21"":11,""Hardee's"":11,""Burger King"":11,""Marshalls"":11,""McDonald's"":11,""Waffle House"":11}","{""android"":13,""ios"":7}",,,,,,,Bee Well Honey Natural Market,,,Health and Personal Care Stores,Food (Health) Supplement Stores,446191.0,34.883119,-82.702781,205 Hampton Ave,Pickens,SC,29671.0,US,18648979955.0,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [[""8:00"", ""18:00""]] }",,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-qkx-v4v,,Table Rock State Park,158 E Ellison Ln,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,6,5,"[2,0,0,0,1,2,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0]",450770101002,"{""450190031131"":4,""450630210241"":4}","{""45063021024"":4,""45013001101"":4}",{},"{""US"":5}",175525.0,17.0,"{""<5"":0,""5-10"":2,""11-20"":1,""21-60"":3,""61-120"":0,""121-240"":0,"">240"":0}","{""Shell Oil"":17,""Domino's Pizza"":17}","{""Dollar General"":40,""The Body Shop"":20,""Cook Out"":20,""Stop-A-Minit"":20,""BP"":20,""Domino's Pizza"":20,""The Home Depot"":20,""Starbucks"":20,""Avita Pharmacy"":20,""Chick-fil-A"":20,""Pilot Flying J"":20,""Ingles Markets"":20,""McDonald's"":20,""YMCA"":20,""Shell Oil"":20}","{""android"":5,""ios"":0}",,,,,,,Table Rock State Park,,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,712190.0,35.01942,-82.691967,158 E Ellison Ln,Pickens,SC,29671.0,US,18648786632.0,,,,,2019-07-01,POLYGON
2020-02-03,2020-02-10,zzw-222@8gg-r3n-k2k,223-222@8gg-r3n-mhq,Little Caesars,2700 Gentry Memorial Hwy,Pickens,SC,29671,US,SG_BRAND_3654ed70612445d52bf3b6f6546d1f23,Little Caesars,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,26,22,"[0,5,1,5,5,4,6]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0]",450770104031,"{""450770103001"":4,""450770104024"":4,""450450041013"":4,""450770101002"":4,""450770104011"":4,""450770104021"":4}","{""45077010402"":6,""45077010501"":6,""45077010401"":4,""45077010700"":4}","{""450770104021"":4,""450770104024"":4,""450770105022"":4,""450770112042"":4,""450770104011"":4,""450770101002"":4}","{""US"":19}",8828.0,8.0,"{""<5"":1,""5-10"":16,""11-20"":4,""21-60"":1,""61-120"":0,""121-240"":3,"">240"":1}","{""McDonald's"":19,""Roses Express"":15,""HotSpot"":15,""Sam's Club Fuel Center"":15,""Domino's Pizza"":12,""Shell Oil"":12,""Walmart"":8,""Simon mall"":8,""Dollar General"":8,""Zaxby's"":8,""Spinx"":8,""Circle K Gas"":4,""Perfumania"":4,""Piercing Pagoda"":4,""Murphy USA"":4,""KFC"":4,""Wendy's"":4,""Sky Zone"":4,""Ace Hardware"":4,""QuikTrip"":4}","{""Walmart"":55,""Dollar General"":32,""Ingles Markets"":32,""McDonald's"":32,""Spinx"":27,""Shell Oil"":27,""HotSpot"":23,""Roses Express"":18,""Lowe's"":18,""Wendy's"":18,""Sam's Club Fuel Center"":18,""Zaxby's"":18,""Advance Auto Parts"":14,""Domino's Pizza"":14,""QuikTrip"":14,""Burger King"":14,""CVS"":14,""Bojangles'"":14,""Arby's"":14,""Simon mall"":9}","{""android"":17,""ios"":4}",,,,,,223-222@8gg-r3n-mhq,Little Caesars,SG_BRAND_3654ed70612445d52bf3b6f6546d1f23,Little Caesars,Restaurants and Other Eating Places,Limited-Service Restaurants,722513.0,34.873412,-82.693739,2700 Gentry Memorial Hwy,Pickens,SC,29671.0,US,18648785083.0,,"Counter Service,Pizza,Lunch,Fast Food,Dinner",,,2020-01-16,POLYGON
2020-02-03,2020-02-10,222-222@8gg-qg2-snq,,Fairview Independent Baptist Church,130 Fairview Dr,Pickens,SC,29671,US,,,2020-02-03T00:00:00-05:00,2020-02-10T00:00:00-05:00,17,5,"[0,0,4,0,1,0,12]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,3,0,0,2,0,0,0,0]",450770105011,"{""450770104022"":4,""450770105011"":4}","{""45077010501"":4}","{""450770104022"":4,""450770105011"":4}","{""US"":4}",7092.0,80.0,"{""<5"":0,""5-10"":1,""11-20"":1,""21-60"":5,""61-120"":8,""121-240"":2,"">240"":0}","{""Applebee's"":11}","{""Walmart"":60,""Lowe's"":60,""Cook Out"":40,""Popeyes Louisiana Kitchen"":40,""Applebee's"":40,""AutoZone"":40,""Belk"":20,""The Home Depot"":20,""Hobby Lobby Stores"":20,""Wendy's"":20,""Tractor Supply Co."":20,""Bargain Hunt"":20}","{""android"":0,""ios"":4}",,,,,,,Fairview Independent Baptist Church,,,Religious Organizations,Religious Organizations,813110.0,34.955528,-82.645269,130 Fairview Dr,Pickens,SC,29671.0,US,18648781392.0,,,,,2019-07-01,POLYGON
