placekey,sg_c__parent_placekey,sg_c__location_name,sg_c__safegraph_brand_ids,sg_c__brands,sg_c__top_category,sg_c__sub_category,sg_c__naics_code,sg_c__latitude,sg_c__longitude,sg_c__street_address,sg_c__city,sg_c__region,sg_c__postal_code,sg_c__iso_country_code,sg_c__phone_number,sg_c__open_hours,sg_c__category_tags,sg_c__opened_on,sg_c__closed_on,sg_c__tracking_closed_since,sg_c__geometry_type
222-222@5pm-mv7-tjv,,InTown Suites,SG_BRAND_23a16ee5295d69e5aa6b206cc4a4b6cb,InTown Suites,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,34.739979,-86.657032,1565 The Boardwalk,Huntsville,AL,35816,US,,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [] }",,,,,POLYGON
222-222@5pm-mv7-vj9,,Ruggby's Food & Spirits,,,Drinking Places (Alcoholic Beverages),Drinking Places (Alcoholic Beverages),722410,34.738434,-86.653351,4820 University Dr NW,Huntsville,AL,35816,US,12568950795,,"Bar or Pub,Late Night,American Food",,,7/1/19,POLYGON
222-222@5pm-mw2-7kf,,Pro Auto,,,Automotive Repair and Maintenance,General Automotive Repair,811111,34.79841,-86.571361,5078 Meridian St N,Huntsville,AL,35810,US,12568522121,"{ ""Mon"": [[""8:00"", ""18:00""]], ""Tue"": [[""8:00"", ""18:00""]], ""Wed"": [[""8:00"", ""18:00""]], ""Thu"": [[""8:00"", ""18:00""]], ""Fri"": [[""8:00"", ""18:00""]], ""Sat"": [], ""Sun"": [] }",,,,7/1/19,POLYGON
222-222@5pm-mx6-89z,,Highland Rim Elementary,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110,35.065527,-86.592458,111 Highland Rim Rd,Park City,TN,37334,US,,,,,,7/1/19,POLYGON
222-222@5pm-mzt-rx5,,Colbert James E DDS,,,Offices of Dentists,Offices of Dentists,621210,35.141825,-86.580986,1813 Wilson Pkwy,Fayetteville,TN,37334,US,19314335914,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,7/1/19,POLYGON
222-222@5pm-qw3-7qz,,The Forked Deer,,,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores",453220,35.593363,-89.261934,26 S Washington Ave,Brownsville,TN,38012,US,17317414518,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""15:00""]], ""Sun"": [] }",,,,7/1/19,POLYGON
222-222@5pm-rtg-7t9,,Mt Calvary Baptist Church,,,Religious Organizations,Religious Organizations,813110,35.237747,-88.976987,255 Burnett Mills Rd,Bolivar,TN,38008,US,17316586621,,,,,7/1/19,POLYGON
222-222@5pm-sk5-bx5,,Chick-fil-A,SG_BRAND_4b56bb21dd2aebd521e2ffff47f524fb,Chick-fil-A,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,35.358098,-89.893272,8492 US Highway 51 N,Millington,TN,38053,US,19018721115,"{ ""Mon"": [[""6:00"", ""21:00""]], ""Tue"": [[""6:00"", ""21:00""]], ""Wed"": [[""6:00"", ""21:00""]], ""Thu"": [[""6:00"", ""21:00""]], ""Fri"": [[""6:00"", ""21:00""]], ""Sat"": [[""6:00"", ""21:00""]], ""Sun"": [] }","Counter Service,Lunch,Fast Food,Drive Through,Breakfast,Dinner,Burgers",,,7/1/19,POLYGON
222-222@5pm-sr5-5xq,,Pleasant Union Cumberland Presbyterian Church,,,Religious Organizations,Religious Organizations,813110,35.379031,-89.738685,9251 Brunswick Rd,Millington,TN,38053,US,19018293263,,,,,7/1/19,POLYGON
222-222@5pm-szt-tn5,,AutoZone,SG_BRAND_87681bc51c663efbbf7272e0f1262e9b,AutoZone,"Automotive Parts, Accessories, and Tire Stores",Automotive Parts and Accessories Stores,441310,35.578186,-89.642322,910 Highway 51 N,Covington,TN,38019,US,19014762227,"{ ""Mon"": [[""7:30"", ""21:00""]], ""Tue"": [[""7:30"", ""21:00""]], ""Wed"": [[""7:30"", ""21:00""]], ""Thu"": [[""7:30"", ""21:00""]], ""Fri"": [[""7:30"", ""20:00""]], ""Sat"": [[""8:00"", ""20:00""]], ""Sun"": [[""8:00"", ""20:00""]] }",,,,7/1/19,POLYGON
222-222@5pm-tjz-gc5,,Aramark Food Services,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511,35.050763,-89.790003,3670 Hacks Cross Rd,Memphis,TN,38125,US,19017567576,,Cafeteria,,,7/1/19,POLYGON
222-222@5pm-v36-tjv,,Brittany Dye,,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),621111,35.158737,-89.663228,11973 Macon Rd,Collierville,TN,38017,US,,,,,,7/1/19,POLYGON
222-222@5pm-vd5-59f,,Blue Hawaiian Pools,,,Miscellaneous Durable Goods Merchant Wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers,423910,35.701855,-88.854616,135 N Star Dr,Jackson,TN,38305,US,17316689222,,,,,7/1/19,POLYGON
222-222@5pm-vdj-sh5,,Interstate Blood Bank,SG_BRAND_bf7dfe9485d088ab,Interstate Blood Bank,Other Ambulatory Health Care Services,Blood and Organ Banks,621991,35.652587,-88.826905,104 Old Hickory Blvd E,Jackson,TN,38305,US,,"{ ""Mon"": [[""7:00"", ""19:00""]], ""Tue"": [[""7:00"", ""19:00""]], ""Wed"": [[""7:00"", ""19:00""]], ""Thu"": [[""7:00"", ""19:00""]], ""Fri"": [[""7:00"", ""17:00""]], ""Sat"": [[""7:00"", ""17:00""]], ""Sun"": [[""8:00"", ""16:00""]] }",,,,10/29/20,POLYGON
222-222@5pm-vfr-tgk,,Elite Detailing Of Jackson,,,Clothing Stores,Women's Clothing Stores,448120,35.701757,-88.853576,138 N Star Dr,Jackson,TN,38305,US,17319270669,,,,,7/1/19,POLYGON
222-222@5pm-vg5-789,,Chef Mart,,,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,35.668199,-88.835317,169 Carriage House Dr,Jackson,TN,38305,US,17315120151,,,,,7/1/19,POLYGON
222-222@5pm-vpw-5j9,,Century Farm Winery,,,Beverage Manufacturing,Wineries,312130,35.63927,-88.980239,1548 Lower Brownsville Rd,Jackson,TN,38301,US,17314247437,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""13:00"", ""18:00""]] }",Wine Bar,,,7/1/19,POLYGON
222-222@5pm-vwd-qvf,,City of Humbolt Bailey Park,,,,,,35.822463,-88.906749,400 N 22nd Ave,Humboldt,TN,38343,US,,,,,,7/1/19,POLYGON
222-222@5pm-w9q-t9z,,Holy Temple Church of God In Christ,,,Religious Organizations,Religious Organizations,813110,35.495635,-88.732271,399 Mt Pleasant Rd,Pinson,TN,38366,US,17319357862,,,,,7/1/19,POLYGON
222-222@5pm-wty-4y9,,Shelter Insurance,,,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210,35.44191,-88.627342,580 E Main St,Henderson,TN,38340,US,17319894145,,,,,7/1/19,POLYGON
222-222@5pn-2x9-q9f,,BJ's Haircessities,,,Personal Care Services,Beauty Salons,812112,34.431733,-88.164685,28572 Highway 23 N,Golden,MS,38847,US,16626764445,"{ ""Mon"": [], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [] }",,,,7/1/19,POLYGON
222-222@5pn-2xb-fpv,,Red Bay Yacht Club,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511,34.437764,-88.154507,996 9th St W,Red Bay,AL,35582,US,12563334438,,Brunch,,,7/1/19,POLYGON
222-222@5pn-3qr-tn5,222-223@5pn-3qr-tn5,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390,34.684081,-88.562688,611 W Chambers Dr,Booneville,MS,38829,US,16623402900,"{ ""Mon"": [[""8:00"", ""22:00""]], ""Tue"": [[""8:00"", ""22:00""]], ""Wed"": [[""8:00"", ""22:00""]], ""Thu"": [[""8:00"", ""22:00""]], ""Fri"": [[""8:00"", ""22:00""]], ""Sat"": [[""8:00"", ""22:00""]], ""Sun"": [[""8:00"", ""22:00""]] }",,,,2/2/21,POLYGON
222-222@5pn-4rv-59f,,Asset Recovery & Towing,,,Support Activities for Road Transportation,Motor Vehicle Towing,488410,34.351581,-88.317948,23920 Highway 25 N,Golden,MS,38847,US,16622554837,,,,,7/1/19,POLYGON
222-222@5pn-5w6-jsq,,East Hardin Elementary Pre K,,,Child Day Care Services,Child Day Care Services,624410,35.195025,-88.23476,100 Freewill Ln,Savannah,TN,38372,US,,,,,,7/1/19,POLYGON
222-222@5pn-675-g6k,,Kameo Salon,,,Personal Care Services,Beauty Salons,812112,34.500753,-87.726719,350 Cross Ave SE,Russellville,AL,35653,US,12563324485,,,,,7/1/19,POLYGON
222-222@5pn-6qr-m49,222-223@5pn-6qr-m49,Western Union,SG_BRAND_9ee39f394d21a7f4848ab78a78da00c3,Western Union,Activities Related to Credit Intermediation,Other Activities Related to Credit Intermediation,522390,34.728073,-87.665748,3413 Woodward Ave,Muscle Shoals,AL,35661,US,,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""8:00"", ""21:00""]] }",,,,2/2/21,POLYGON
222-222@5pn-7fg-pn5,,Ms Care Center Of Alcorn County Inc Snf,,,Nursing Care Facilities (Skilled Nursing Facilities),Nursing Care Facilities (Skilled Nursing Facilities),623110,34.933837,-88.562295,3701 Joann Dr,Corinth,MS,38834,US,16622878071,,,,,7/1/19,POLYGON
222-222@5pn-7t4-ghq,zzy-222@5pn-7t4-g6k,STAR Physical Therapy,,,Offices of Other Health Practitioners,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",621340,35.139727,-88.572295,1027 Mulberry Ave,Selmer,TN,38375,US,,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,7/1/19,POLYGON
222-222@5pn-bhb-hwk,,Little Stars Daycare,,,Child Day Care Services,Child Day Care Services,624410,36.565053,-87.414609,516 Lafayette Rd,Clarksville,TN,37042,US,,,,,,7/1/19,POLYGON
222-222@5pn-bhc-kvf,,Regions Bank,SG_BRAND_fdb30999f82136215abf97c7bd020043,Regions Bank,Depository Credit Intermediation,Commercial Banking,522110,36.550417,-87.382232,649 Providence Blvd,Clarksville,TN,37042,US,,"{ ""Mon"": [[""8:30"", ""16:00""]], ""Tue"": [[""8:30"", ""16:00""]], ""Wed"": [[""8:30"", ""16:00""]], ""Thu"": [[""8:30"", ""16:00""]], ""Fri"": [[""8:30"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,7/1/19,POLYGON
222-222@5pn-bn5-pn5,,Townhouses at 116 Hickory Grove Blvd,,,Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,36.514246,-87.365192,116 Hickory Grove Blvd,Clarksville,TN,37040,US,,,,,,7/1/19,POLYGON
222-222@5pn-bnw-2hq,,Hands And Feet Ministries,,,Religious Organizations,Religious Organizations,813110,36.510509,-87.646819,273 Big Ridge Rd,Indian Mound,TN,37079,US,,,,,,7/1/19,POLYGON
222-222@5pn-cb6-b49,,Name Brand Discounts,,,Shoe Stores,Shoe Stores,448210,36.595008,-88.304308,800 S 4th St,Murray,KY,42071,US,12707537634,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [[""10:00"", ""15:00""]] }",,,,7/1/19,POLYGON
222-222@5pn-cpz-3bk,,Church of Christ North Marshall,,,Religious Organizations,Religious Organizations,813110,36.958346,-88.367456,3290 Palma Rd,Calvert City,KY,42029,US,12705278733,,,,,7/1/19,POLYGON
222-222@5pn-d86-6ff,,Mt Carmel Congregational Methodist Church,,,Religious Organizations,Religious Organizations,813110,36.286777,-88.037241,277 Wynn Ferry Rd,Big Sandy,TN,38221,US,17315935243,,,,,7/1/19,POLYGON
222-222@5pn-e24-mff,,Cincinatti Insurance,,,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210,36.269332,-87.04256,867 Fairgrounds Rd,Ashland City,TN,37015,US,16157929771,,,,,7/1/19,POLYGON
222-222@5pn-e9p-qmk,,Greenbrier Middle School,,,Elementary and Secondary Schools,Elementary and Secondary Schools,611110,36.423528,-86.803953,2450 Highway 41 S,Greenbrier,TN,37073,US,16156437823,,,,,7/1/19,POLYGON
222-222@5pn-ecp-w6k,,Little joe's new and used tire,,,"Automotive Parts, Accessories, and Tire Stores",Tire Dealers,441320,36.497986,-87.229954,3208 Highway 41A S,Clarksville,TN,37043,US,19318201122,,,,,7/1/19,POLYGON
222-222@5pn-ecr-52k,,Absolute Best Appliance,,,Personal and Household Goods Repair and Maintenance,Appliance Repair and Maintenance,811412,36.495032,-87.214452,3551 Highway 41A S,Clarksville,TN,37043,US,19313623565,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,7/1/19,POLYGON
222-222@5pn-edw-nt9,,The Food Initiative,,,Grocery Stores,Convenience Stores,445120,36.476991,-87.130609,5470 Sango Rd,Clarksville,TN,37043,US,19319056998,,,,,7/1/19,POLYGON
222-222@5pn-g6x-g8v,,Parc At Clarksville,,,Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,36.584714,-87.31574,441 Needmore Rd,Clarksville,TN,37040,US,,,,,,7/1/19,POLYGON
222-222@5pn-g84-rzf,,Smith Trahern Mansion,,,"Museums, Historical Sites, and Similar Institutions",Historical Sites,712120,36.534533,-87.364041,101 McClure St,Clarksville,TN,37040,US,19316489998,,,,,7/1/19,POLYGON
222-222@5pn-g94-pjv,,ABC Supply,SG_BRAND_9da2eb2293f706865ee25e1e3aa53197,ABC Supply,Lumber and Other Construction Materials Merchant Wholesalers,"Roofing, Siding, and Insulation Material Merchant Wholesalers",423330,36.620076,-87.231914,4385 Guthrie Hwy,Clarksville,TN,37040,US,19312635155,"{ ""Mon"": [[""7:00"", ""16:30""]], ""Tue"": [[""7:00"", ""16:30""]], ""Wed"": [[""7:00"", ""16:30""]], ""Thu"": [[""7:00"", ""16:30""]], ""Fri"": [[""7:00"", ""16:30""]], ""Sat"": [], ""Sun"": [] }",,,,7/1/19,POLYGON
222-222@5pn-g9g-c3q,,Liberty Home Buyers,,,Home Health Care Services,Home Health Care Services,621610,36.624207,-87.35747,1940 Bridgewater Dr,Clarksville,TN,37042,US,19312160138,,,,,7/1/19,POLYGON
222-222@5pn-gky-zcq,,Community Counseling Center & Dui School,,,Other Schools and Instruction,Automobile Driving Schools,611692,36.833401,-87.474418,109 Hammond Plz,Hopkinsville,KY,42240,US,12708861515,"{ ""Mon"": [[""13:00"", ""17:00""]], ""Tue"": [[""13:00"", ""17:00""]], ""Wed"": [[""13:00"", ""17:00""]], ""Thu"": [[""13:00"", ""17:00""]], ""Fri"": [[""13:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",,,,7/1/19,POLYGON
222-222@5pn-gkz-xbk,223-224@5pn-gkz-v4v,Big Lots Stores,SG_BRAND_c4d65e0c51ea2fe6cef625aabba41ab6,Big Lots Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,452319,36.843508,-87.486592,2601 Fort Campbell Blvd,Hopkinsville,KY,42240,US,12708865451,"{ ""Mon"": [[""8:00"", ""21:00""]], ""Tue"": [[""8:00"", ""21:00""]], ""Wed"": [[""8:00"", ""21:00""]], ""Thu"": [[""8:00"", ""21:00""]], ""Fri"": [[""8:00"", ""21:00""]], ""Sat"": [[""8:00"", ""21:00""]], ""Sun"": [[""9:00"", ""21:00""]] }",,,,7/1/19,POLYGON
222-222@5pn-hgb-7nq,,Coleman's Auto Salvage & Wrecker Service,,,Support Activities for Road Transportation,Motor Vehicle Towing,488410,37.120922,-87.855343,75 Murray Dr,Princeton,KY,42445,US,12703657945,,,,,7/1/19,POLYGON
222-222@5pn-k2r-3dv,,Center for Sustainable Stewardship,,,Other Schools and Instruction,Sports and Recreation Instruction,611620,35.945089,-87.014403,5400 Big East Fork Rd,Franklin,TN,37064,US,16153708777,,,,,7/1/19,POLYGON
222-222@5pn-k7c-fxq,,Williamson Memorial Funeral Home & Cremation Services,,,Death Care Services,Funeral Homes and Funeral Services,812210,35.892228,-86.876254,3009 Columbia Ave,Franklin,TN,37064,US,16157942289,,,,,7/1/19,POLYGON
222-222@5pn-k95-r49,,Spruce Street Baptist Church,,,Religious Organizations,Religious Organizations,813110,36.157884,-86.803929,504 Spruce St,Nashville,TN,37203,US,16153294105,,,,,7/1/19,POLYGON
222-222@5pn-kbr-yy9,,Sexual Assault Center,,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),621330,36.189167,-86.796316,101 French Landing Dr,Nashville,TN,37228,US,16152599055,,,,,7/1/19,POLYGON
222-222@5pn-kbv-qcq,,Red Roof Inn,SG_BRAND_5596332340ca64ad125f8982d64f1ab7,Red Roof Inn,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,721110,36.210321,-86.777091,2407 Brick Church Pike,Nashville,TN,37207,US,16152263300,"{ ""Mon"": [[""0:00"", ""24:00""]], ""Tue"": [[""0:00"", ""24:00""]], ""Wed"": [[""0:00"", ""24:00""]], ""Thu"": [[""0:00"", ""24:00""]], ""Fri"": [[""0:00"", ""24:00""]], ""Sat"": [[""0:00"", ""24:00""]], ""Sun"": [[""0:00"", ""24:00""]] }",,,,7/1/19,POLYGON
222-222@5pn-kgx-wtv,,Old Hickory Blvd Church of Christ,,,Religious Organizations,Religious Organizations,813110,36.106116,-86.921641,576 Old Hickory Blvd,Nashville,TN,37209,US,16153565418,,,,,7/1/19,POLYGON
222-222@5pn-khm-52k,,Bellevue Animal Hospital,,,"Other Professional, Scientific, and Technical Services",Veterinary Services,541940,36.073161,-86.926026,7098 Old Harding Pike,Nashville,TN,37221,US,16156464545,,,,,7/1/19,POLYGON
222-222@5pn-kvv-vfz,,Wendy's,SG_BRAND_962f9b1d1de0bf5b87f4782eafcfd5e5,Wendy's,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,35.486252,-86.434481,1047 Madison St,Shelbyville,TN,37160,US,,"{ ""Mon"": [[""9:00"", ""20:00""]], ""Tue"": [[""9:00"", ""20:00""]], ""Wed"": [[""9:00"", ""20:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:00"", ""20:00""]], ""Sat"": [[""9:00"", ""20:00""]], ""Sun"": [[""9:00"", ""20:00""]] }","Counter Service,Late Night,Lunch,Fast Food,Drive Through,Breakfast,Dinner,Burgers",,,7/1/19,POLYGON
222-222@5pn-kwm-c3q,,Candlelight One,,,Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers (except Tobacco Stores),453998,35.498803,-86.465029,1042 Morton St,Shelbyville,TN,37160,US,19316850060,,,,,7/1/19,POLYGON
222-222@5pn-m87-gp9,,Milnar Pipe Organ,,,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,451140,35.795424,-86.606123,3165 Hill Rd,Eagleville,TN,37060,US,16152746400,,,,,7/1/19,POLYGON
222-222@5pn-mw7-t9z,,Good Times Spirits & Wines,,,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",445310,35.969189,-87.131513,2276 Fairview Blvd,Fairview,TN,37062,US,16157990066,,,,,7/1/19,POLYGON
222-222@5pn-nht-j35,,Don Chuy's Mexican Grill,,,Restaurants and Other Eating Places,Full-Service Restaurants,722511,36.167768,-87.351216,3379 Highway 48 N,Charlotte,TN,37036,US,16156715080,,"Bar or Pub,Late Night,Seafood,Mexican Food",,,7/1/19,POLYGON
222-222@5pn-nqj-qvf,,The Church of Jesus Christ of Latter day Saints,,,Religious Organizations,Religious Organizations,813110,35.619321,-87.095955,1608 Hampshire Pike,Columbia,TN,38401,US,19313813650,,,,,7/1/19,POLYGON
222-222@5pn-pcw-r6k,,Spring Hill Village Apartments,,,Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,35.752804,-86.921056,2593 Duplex Rd,Spring Hill,TN,37174,US,,,,,,7/1/19,POLYGON
222-222@5pn-pq3-kzz,,Marina Pointe Hendersonville,,,Lessors of Real Estate,Lessors of Residential Buildings and Dwellings,531110,36.317413,-86.575532,1 Carrington Rd,Hendersonville,TN,37075,US,,,,,,7/1/19,POLYGON
222-222@5pn-pxv-ygk,,Jack in the Box,SG_BRAND_4941482324b30ad4733c1566b12af9c6,Jack in the Box,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,36.269705,-86.75603,3900 Dickerson Pike,Nashville,TN,37207,US,16158658099,"{ ""Mon"": [[""6:00"", ""22:00""]], ""Tue"": [[""6:00"", ""22:00""]], ""Wed"": [[""6:00"", ""22:00""]], ""Thu"": [[""6:00"", ""22:00""]], ""Fri"": [[""6:00"", ""22:00""]], ""Sat"": [[""6:00"", ""22:00""]], ""Sun"": [[""6:00"", ""22:00""]] }","Counter Service,Late Night,Lunch,Fast Food,Drive Through,Breakfast,Mexican Food,Dinner,Burgers",,,7/1/19,POLYGON
222-222@5pn-pyt-3nq,,Life Storage,SG_BRAND_76f36c743b5efa06d2e1a8563c4d9384,Life Storage,Lessors of Real Estate,Lessors of Miniwarehouses and Self-Storage Units,531130,36.305216,-86.626634,364 W Main St,Hendersonville,TN,37075,US,16154318860,"{ ""Mon"": [[""9:30"", ""18:00""]], ""Tue"": [[""9:30"", ""18:00""]], ""Wed"": [[""9:30"", ""18:00""]], ""Thu"": [[""9:30"", ""18:00""]], ""Fri"": [[""9:30"", ""13:30""]], ""Sat"": [[""8:30"", ""17:00""]], ""Sun"": [[""12:00"", ""16:00""]] }",,10/6/20,,11/22/19,POLYGON
222-222@5pn-qwc-wkz,zzz-222@5pn-qwc-ygk,Hazen Brigade Monument,,,"Museums, Historical Sites, and Similar Institutions",Historical Sites,712120,35.880545,-86.434833,3501 Old Nashville Hwy,Murfreesboro,TN,37129,US,,,,,,7/1/19,POLYGON
222-222@5pn-qzf-d7q,,United States Postal Service (USPS),SG_BRAND_27ee73cd1fb6f5e432852fea401eacce,United States Postal Service (USPS),Postal Service,Postal Service,491110,35.835658,-86.392216,825 S Church St,Murfreesboro,TN,37130,US,16152170596,"{ ""Mon"": [[""0:01"", ""23:59""]], ""Tue"": [[""0:01"", ""23:59""]], ""Wed"": [[""0:01"", ""23:59""]], ""Thu"": [[""0:01"", ""23:59""]], ""Fri"": [[""0:01"", ""23:59""]], ""Sat"": [[""0:01"", ""23:59""]], ""Sun"": [[""0:01"", ""23:59""]] }",,,,7/1/19,POLYGON
222-222@5pn-r27-q2k,,Domino's Pizza,SG_BRAND_da46ad6f82825669a56b44d32564dff8,Domino's Pizza,Restaurants and Other Eating Places,Limited-Service Restaurants,722513,35.824731,-86.417453,1515 Warrior Dr,Murfreesboro,TN,37128,US,16158900893,"{ ""Mon"": [[""10:30"", ""24:00""]], ""Tue"": [[""10:30"", ""24:00""]], ""Wed"": [[""10:30"", ""24:00""]], ""Thu"": [[""10:30"", ""24:00""]], ""Fri"": [[""10:30"", ""24:00""]], ""Sat"": [[""0:00"", ""1:00""], [""10:30"", ""24:00""]], ""Sun"": [[""0:00"", ""1:00""], [""10:30"", ""24:00""]] }","Counter Service,Pizza,Sandwich Shop,Lunch,Dinner",,,7/1/19,POLYGON
222-222@5pn-r3j-pqf,,Zion Christian Ministries,,,Religious Organizations,Religious Organizations,813110,35.828701,-86.309596,4750 John Bragg Hwy,Murfreesboro,TN,37127,US,16156692489,,,,,7/1/19,POLYGON
222-222@5pn-rfg-dn5,,Eric Horner Ministries Inc,,,Religious Organizations,Religious Organizations,813110,36.063129,-86.381697,1901 Vesta Rd,Lebanon,TN,37090,US,,,,,,7/1/19,POLYGON
222-222@5pn-rg6-hyv,,Common Ground Community Church,,,Religious Organizations,Religious Organizations,813110,36.14573,-86.461046,11380 Central Pike,Mount Juliet,TN,37122,US,16157549080,,,,,7/1/19,POLYGON
222-222@5pn-tqh-tsq,,Martin Pediatric & Adolescent Clinic,,,General Medical and Surgical Hospitals,General Medical and Surgical Hospitals,622110,36.33377,-88.867146,142 Mount Pelia Rd,Martin,TN,38237,US,,,,,,7/1/19,POLYGON
222-222@5pn-tzs-8qf,,Century 21 Real Estate,SG_BRAND_7a4fda2c61e310a6f246892a610ce350,Century 21 Real Estate,Offices of Real Estate Agents and Brokers,Offices of Real Estate Agents and Brokers,531210,36.423042,-89.058573,204 W Washington Ave,Union City,TN,38261,US,17318858000,,,,,12/9/20,POLYGON
222-222@5pn-w5t-c89,,Bethel College Physician Program,,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools",611310,36.133777,-88.520509,647 Stonewall St N,McKenzie,TN,38201,US,17313524247,,,,,7/1/19,POLYGON
222-222@5pn-ykp-94v,,Jones Donal Insurance Agency,,,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,524210,36.739125,-88.635543,310 S 7th St,Mayfield,KY,42066,US,12702478778,,,,,7/1/19,POLYGON
222-222@5pn-ywb-n5z,,Pryorsburg Baptist Church,,,Religious Organizations,Religious Organizations,813110,36.691093,-88.716031,5936 State Route 45 S,Pryorsburg,KY,42066,US,12703765704,,,,,7/1/19,POLYGON
222-222@5pp-279-xkf,,Mt Pleasant Mennonite Church,,,Religious Organizations,Religious Organizations,813110,36.549002,-88.707004,2345 Almus Rd,Wingo,KY,42088,US,12703765828,,,,,7/1/19,POLYGON
222-222@5pp-fr9-cbk,,Reflections Family Hair Care,,,Personal Care Services,Beauty Salons,812112,38.093807,-92.856231,189 Velvet Antler Dr,Camdenton,MO,65020,US,15722160989,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""12:00""]], ""Sun"": [] }",,,,7/1/19,POLYGON
